A
B,,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8-D02in,ASAM8-D02in,ASAM8-D04in,ASAM8-D04in,ASAM8-D08in,ASAM8-D08in,ASAM8-D20in,ASAM8-D20in,ASAM8-D40in,ASAM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
36,19Apr2024 1255,74.13,,296.4,49.81,0,30.744,-3.867,,,,,,,,,,,
37,19Apr2024 1300,74.09,12.954,298.2,50.56,0,26.964,-3.811,27.5,1.417,26.5,2.661,26.2,3.422,25.7,4.011,19.2,3.294,
38,19Apr2024 1305,74.31,,298.8,49.68,0,29.261,-3.7,,,,,,,,,,,
39,19Apr2024 1310,73.69,,303.3,52.56,0,27.371,-3.617,,,,,,,,,,,
40,19Apr2024 1315,73.49,,298.3,50.58,0,30.816,-3.506,,,,,,,,,,,
41,19Apr2024 1320,72.46,,297.3,55,0,32.076,-3.444,,,,,,,,,,,
42,19Apr2024 1325,71.78,,297.1,58.75,0,37.152,-3.439,,,,,,,,,,,
43,19Apr2024 1330,71.67,,292.8,78.63,0,34.448,-3.389,,,,,,,,,,,
44,19Apr2024 1335,71.67,,305,83.73,0,30.485,-3.267,,,,,,,,,,,
45,19Apr2024 1340,71,,300.2,72.67,0,32.224,-3.183,,,,,,,,,,,
46,19Apr2024 1345,70.35,,296.5,87.26,0,35.316,-3.194,,,,,,,,,,,
47,19Apr2024 1350,70.2,,297.1,71.29,0,29.707,-3.156,,,,,,,,,,,
48,19Apr2024 1355,68.47,,307.3,97.36,0,39.485,-3.122,,,,,,,,,,,
49,19Apr2024 1400,67.28,9.906,307.9,149.7,0,34.56,-2.972,27.3,1.35,26.5,2.606,26.2,3.378,25.6,3.983,19.2,3.367,
50,19Apr2024 1405,66.5,,302.4,145.04,0,32.724,-2.878,,,,,,,,,,,
51,19Apr2024 1410,66.14,,299.1,155.78,0,36.428,-2.839,,,,,,,,,,,
52,19Apr2024 1415,66.57,,297.6,193.04,0,35.575,-2.778,,,,,,,,,,,
53,19Apr2024 1420,65.67,,304.1,225.81,0,31.504,-2.628,,,,,,,,,,,
54,19Apr2024 1425,65.84,,306.2,231.41,0,33.412,-2.489,,,,,,,,,,,
55,19Apr2024 1430,65.32,,305.5,379.65,0,36.616,-2.456,,,,,,,,,,,
56,19Apr2024 1435,66.12,,312.4,299.45,0,34.279,-2.194,,,,,,,,,,,
57,19Apr2024 1440,66.38,,308.1,359.19,0,36.965,-2.006,,,,,,,,,,,
58,19Apr2024 1445,66.64,,305.5,268.11,0,35.316,-2.189,,,,,,,,,,,
59,19Apr2024 1450,67.41,,307.2,241.44,0,35.705,-2.344,,,,,,,,,,,
60,19Apr2024 1455,68.03,,308.5,185.99,0,35.28,-2.4,,,,,,,,,,,
61,19Apr2024 1500,68.04,10.922,305,203.22,0,37.04,-2.428,27.4,1.272,26.4,2.517,26.1,3.278,25.7,3.961,19.2,3.333,
62,19Apr2024 1505,67.98,,299.4,188.72,0,32.224,-2.417,,,,,,,,,,,
63,19Apr2024 1510,67.88,,293.9,165.26,0,36.464,-2.25,,,,,,,,,,,
64,19Apr2024 1515,67.48,,303.8,229.34,0,35.928,-2.3,,,,,,,,,,,
65,19Apr2024 1520,67.53,,300.2,313.65,0,34.02,-1.983,,,,,,,,,,,
66,19Apr2024 1525,66.96,,298.5,234.11,0,28.984,-1.856,,,,,,,,,,,
67,19Apr2024 1530,66.98,,292.9,206.16,0,32.911,-1.994,,,,,,,,,,,
68,19Apr2024 1535,66.62,,303.7,186.2,0,29.56,-1.944,,,,,,,,,,,
69,19Apr2024 1540,65.44,,310.1,295.73,0,33.631,-1.928,,,,,,,,,,,
70,19Apr2024 1545,64.74,,304.5,235.19,0,31.54,-1.617,,,,,,,,,,,
71,19Apr2024 1550,63.88,,310.7,250.87,0,31.54,-1.567,,,,,,,,,,,
72,19Apr2024 1555,63.16,,309.4,299.92,0,33.484,-1.6,,,,,,,,,,,
73,19Apr2024 1600,63.22,12.954,302.9,242.07,0,30.632,-1.344,27.5,1.267,26.4,2.439,26.1,3.189,25.7,3.944,19.3,3.361,

A
B,,CSRN8,CSRN8,CSRN8,CSRN8,CSRN8,CSRN8,CSRN8,CSRN8-D02in,CSRN8-D02in,CSRN8-D04in,CSRN8-D04in,CSRN8-D08in,CSRN8-D08in,CSRN8-D20in,CSRN8-D20in,CSRN8-D40in,CSRN8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,76.82,36.068,294,0,0,22.298,-4.844,21,1.15,34.2,2.817,35.2,3.861,36.9,5.306,39.5,4.622,
2,19Apr2024 1005,75.9,,301.3,0,0,27.558,-4.811,,,,,,,,,,,
3,19Apr2024 1010,73.33,,299,0,0,25.855,-4.656,,,,,,,,,,,
4,19Apr2024 1015,72.57,,299.1,0,0,32.393,-4.622,,,,,,,,,,,
5,19Apr2024 1020,71.05,,303.6,0,0,26.852,-4.544,,,,,,,,,,,
6,19Apr2024 1025,71.74,,305.7,0,0,26.057,-4.678,,,,,,,,,,,
7,19Apr2024 1030,71.19,,310.1,0,0,29.408,-4.711,,,,,,,,,,,
8,19Apr2024 1035,70.59,,307.9,0,0,27.263,-4.689,,,,,,,,,,,
9,19Apr2024 1040,70.52,,305.6,0,0,27.947,-4.728,,,,,,,,,,,
10,19Apr2024 1045,71.64,,298.8,0,0,32.724,-4.85,,,,,,,,,,,
11,19Apr2024 1050,71.67,,307.7,0,0,29.02,-4.817,,,,,,,,,,,
12,19Apr2024 1055,72.59,,306.8,0,0,29.873,-4.883,,,,,,,,,,,
13,19Apr2024 1100,72.1,36.068,302.6,0,0,33.52,-4.778,20.8,1.033,34.2,2.711,35.1,3.733,36.9,5.294,39.5,4.628,
14,19Apr2024 1105,71.79,,303,0,0,29.984,-4.8,,,,,,,,,,,
15,19Apr2024 1110,72.25,,299.8,0,0,33.595,-4.95,,,,,,,,,,,
16,19Apr2024 1115,72.97,,300.2,0,0,27.688,-5.061,,,,,,,,,,,
17,19Apr2024 1120,73.87,,298.6,0.01,0,29.873,-5.178,,,,,,,,,,,
18,19Apr2024 1125,74.35,,298.9,0.06,0,26.593,-5.217,,,,,,,,,,,
19,19Apr2024 1130,74.75,,299.7,0.23,0,28.984,-5.239,,,,,,,,,,,
20,19Apr2024 1135,75.17,,303.1,0.47,0,29.668,-5.278,,,,,,,,,,,
21,19Apr2024 1140,75.49,,296.4,0.89,0,27.022,-5.256,,,,,,,,,,,
22,19Apr2024 1145,75.84,,297.2,1.11,0,28.8,-5.111,,,,,,,,,,,
23,19Apr2024 1150,75.09,,301.2,1.16,0,27.983,-4.917,,,,,,,,,,,
24,19Apr2024 1155,75.06,,304,1.9,0,21.874,-4.817,,,,,,,,,,,
25,19Apr2024 1200,75.73,34.036,307.3,3.89,0,23.778,-4.75,20.5,0.906,34.2,2.572,35.1,3.672,36.9,5.256,39.5,4.622,
26,19Apr2024 1205,75.02,,309.1,3.67,0,26.428,-4.722,,,,,,,,,,,
27,19Apr2024 1210,75.46,,307.7,4.17,0,22.964,-4.728,,,,,,,,,,,
28,19Apr2024 1215,73.61,,312.5,4.88,0,27.223,-4.722,,,,,,,,,,,
29,19Apr2024 1220,71.67,,305.9,4.62,0,29.56,-4.789,,,,,,,,,,,
30,19Apr2024 1225,72.48,,305.8,6.6,0,26.356,-4.883,,,,,,,,,,,
31,19Apr2024 1230,73.36,,308.6,11.47,0,25.315,-4.861,,,,,,,,,,,
32,19Apr2024 1235,73.1,,310.1,14.32,0,28.076,-4.861,,,,,,,,,,,
33,19Apr2024 1240,72.74,,311.4,19.66,0,25.891,-4.833,,,,,,,,,,,
34,19Apr2024 1245,73.05,,303.5,24.17,0,25.945,-4.728,,,,,,,,,,,
35,19Apr2024 1250,69.75,,301.6,28.95,0,35.208,-4.594,,,,,,,,,,,
36,19Apr2024 1255,66.36,,299,36.59,0,40.892,-4.656,,,,,,,,,,,
37,19Apr2024 1300,67.49,33.02,300.7,57.44,0,38.3,-4.883,20.3,0.828,34.1,2.511,35.1,3.572,36.9,5.239,39.5,4.644,
38,19Apr2024 1305,68.81,,302,67.99,0,35.856,-5.033,,,,,,,,,,,
39,19Apr2024 1310,69.36,,303.1,61.99,0,35.892,-5.244,,,,,,,,,,,
40,19Apr2024 1315,69.74,,301.7,79.65,0,36.763,-5.356,,,,,,,,,,,
41,19Apr2024 1320,69.88,,303.1,73.44,0,30.096,-5.361,,,,,,,,,,,
42,19Apr2024 1325,69.52,,305.9,78.91,0,35.168,-5.361,,,,,,,,,,,
43,19Apr2024 1330,69,,306.1,171.87,0,35.892,-5.256,,,,,,,,,,,
44,19Apr2024 1335,66.16,,302.3,256.74,0,44.208,-4.783,,,,,,,,,,,
45,19Apr2024 1340,66.18,,298.8,322.19,0,41.504,-4.483,,,,,,,,,,,
46,19Apr2024 1345,64.89,,309.4,197.79,0,37.8,-4.5,,,,,,,,,,,
47,19Apr2024 1350,65.64,,306.7,164.11,0,38.779,-4.55,,,,,,,,,,,
48,19Apr2024 1355,65.18,,308.6,151.32,0,41.983,-4.717,,,,,,,,,,,
49,19Apr2024 1400,65.15,29.972,310.1,175.13,0,38.743,-4.833,20,0.744,34,2.394,35,3.517,36.9,5.217,39.5,4.65,
50,19Apr2024 1405,65.43,,299.5,169.17,0,39.668,-4.633,,,,,,,,,,,
51,19Apr2024 1410,65.36,,307.1,162.97,0,39.78,-4.583,,,,,,,,,,,
52,19Apr2024 1415,65.26,,307.5,165.85,0,37.447,-4.6,,,,,,,,,,,
53,19Apr2024 1420,65.45,,302.6,167.52,0,33.188,-4.517,,,,,,,,,,,
54,19Apr2024 1425,64.76,,311.7,178.04,0,35.28,-4.294,,,,,,,,,,,
55,19Apr2024 1430,64.9,,303.7,185.69,0,36.187,-4.261,,,,,,,,,,,
56,19Apr2024 1435,64.3,,304.3,181.93,0,36.317,-4.233,,,,,,,,,,,
57,19Apr2024 1440,64.57,,310.8,173.13,0,39.02,-4.172,,,,,,,,,,,
58,19Apr2024 1445,64.04,,310.6,215.14,0,34.596,-4.122,,,,,,,,,,,
59,19Apr2024 1450,63.51,,308,215.18,0,37.224,-3.994,,,,,,,,,,,
60,19Apr2024 1455,62.75,,303.5,269.27,0,40.781,-3.906,,,,,,,,,,,
61,19Apr2024 1500,62.41,39.116,299.3,230.53,0,40.169,-3.85,19.7,0.689,34,2.339,35,3.394,36.9,5.167,39.5,4.622,
62,19Apr2024 1505,63.1,,305.5,221.36,0,41.299,-3.883,,,,,,,,,,,
63,19Apr2024 1510,62.32,,302.4,248.73,0,40.28,-3.894,,,,,,,,,,,
64,19Apr2024 1515,62.15,,306.2,260.2,0,39.967,-3.872,,,,,,,,,,,
65,19Apr2024 1520,61.78,,309.2,256.7,0,38.873,-3.817,,,,,,,,,,,
66,19Apr2024 1525,62.12,,309.8,265.17,0,34.168,-3.611,,,,,,,,,,,
67,19Apr2024 1530,60.47,,299.5,284.98,0,34.78,-3.428,,,,,,,,,,,
68,19Apr2024 1535,58.93,,310,293.64,0,37.224,-3.328,,,,,,,,,,,
69,19Apr2024 1540,59.08,,314.7,381.15,0,36.652,-3.017,,,,,,,,,,,
70,19Apr2024 1545,57.95,,309.3,365.78,0,33.984,-2.772,,,,,,,,,,,
71,19Apr2024 1550,59.78,,306.3,324.01,0,32.724,-2.844,,,,,,,,,,,
72,19Apr2024 1555,57.89,,308.3,401.1,0,38.059,-2.456,,,,,,,,,,,
73,19Apr2024 1600,56.44,36.068,303.6,407.81,0,38.059,-2.544,19.6,0.706,33.9,2.222,34.9,3.333,36.9,5.161,39.5,4.644,

A
B,,CURN8,CURN8,CURN8,CURN8,CURN8,CURN8,CURN8,CURN8-D02in,CURN8-D02in,CURN8-D04in,CURN8-D04in,CURN8-D08in,CURN8-D08in,CURN8-D20in,CURN8-D20in,CURN8-D40in,CURN8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,72.42,7.112,289.6,0,0,30.132,-4.267,25.4,0.472,31,0.683,35.8,0.883,32.1,0.05,32.6,0.767,
2,19Apr2024 1005,71.61,,290.6,0,0,35.057,-4.189,,,,,,,,,,,
3,19Apr2024 1010,71.02,,294.6,0,0,32.911,-4.122,,,,,,,,,,,
4,19Apr2024 1015,70.77,,291.2,0,0,33.559,-4.117,,,,,,,,,,,
5,19Apr2024 1020,71.28,,290.3,0,0,31.392,-4.122,,,,,,,,,,,
6,19Apr2024 1025,70.8,,294.6,0,0,35.539,-4.111,,,,,,,,,,,
7,19Apr2024 1030,71.34,,292.1,0,0,33.412,-4.128,,,,,,,,,,,
8,19Apr2024 1035,71.5,,295,0,0,34.52,-4.072,,,,,,,,,,,
9,19Apr2024 1040,71.96,,295.6,0,0,27.022,-4.072,,,,,,,,,,,
10,19Apr2024 1045,73.13,,289.4,0,0,32.076,-4.072,,,,,,,,,,,
11,19Apr2024 1050,72.18,,295.8,0,0,37.652,-4.133,,,,,,,,,,,
12,19Apr2024 1055,71.5,,299.2,0,0,38.131,-4.161,,,,,,,,,,,
13,19Apr2024 1100,71.7,3.048,306.1,0,0,39.928,-4.161,25,0.444,31,0.65,35.8,0.844,32.2,0.028,32.6,0.772,
14,19Apr2024 1105,71.05,,302.5,0.01,0,38.059,-4.167,,,,,,,,,,,
15,19Apr2024 1110,71.5,,299.6,0.02,0,38.225,-4.172,,,,,,,,,,,
16,19Apr2024 1115,71.24,,298.4,0.06,0,39.096,-4.183,,,,,,,,,,,
17,19Apr2024 1120,71.35,,294.3,0.17,0,35.208,-4.217,,,,,,,,,,,
18,19Apr2024 1125,71.49,,299,0.46,0,33.559,-4.256,,,,,,,,,,,
19,19Apr2024 1130,72.08,,298.1,0.87,0,29.225,-4.294,,,,,,,,,,,
20,19Apr2024 1135,72.22,,296.2,1.48,0,37.688,-4.3,,,,,,,,,,,
21,19Apr2024 1140,72.32,,294,2.14,0,33.595,-4.306,,,,,,,,,,,
22,19Apr2024 1145,72.85,,297.6,3.27,0,29.484,-4.3,,,,,,,,,,,
23,19Apr2024 1150,72.56,,299.2,4.66,0,39.28,-4.333,,,,,,,,,,,
24,19Apr2024 1155,72.51,,297.6,5.42,0,31.392,-4.389,,,,,,,,,,,
25,19Apr2024 1200,72.56,3.048,295.8,8.39,0,34.985,-4.35,24.7,0.4,30.9,0.622,35.7,0.772,32.2,0.039,32.6,0.767,
26,19Apr2024 1205,72.7,,297.2,11.52,0,30.856,-4.344,,,,,,,,,,,
27,19Apr2024 1210,72.93,,294.7,22.14,0,34.373,-4.378,,,,,,,,,,,
28,19Apr2024 1215,72.83,,294.9,30.41,0,34.243,-4.422,,,,,,,,,,,
29,19Apr2024 1220,72.63,,298.1,33.23,0,34.243,-4.444,,,,,,,,,,,
30,19Apr2024 1225,72.88,,297.6,35.96,0,30.445,-4.422,,,,,,,,,,,
31,19Apr2024 1230,73.45,,298.4,45.94,0,36.317,-4.372,,,,,,,,,,,
32,19Apr2024 1235,73.21,,302.3,58.22,0,34.668,-4.344,,,,,,,,,,,
33,19Apr2024 1240,73.8,,290.6,61.64,0,31.651,-4.278,,,,,,,,,,,
34,19Apr2024 1245,73.82,,297.6,51.99,0,32.652,-4.211,,,,,,,,,,,
35,19Apr2024 1250,73.73,,293,46.44,0,34.337,-4.167,,,,,,,,,,,
36,19Apr2024 1255,73.79,,293.8,51.73,0,33.412,-4.156,,,,,,,,,,,
37,19Apr2024 1300,73.94,4.064,298.5,66.19,0,30.704,-4.033,24.4,0.372,30.8,0.572,35.7,0.744,32.3,0.039,32.6,0.772,
38,19Apr2024 1305,73.55,,299.2,74.39,0,30.632,-3.922,,,,,,,,,,,
39,19Apr2024 1310,72.73,,302,74.92,0,32.8,-3.794,,,,,,,,,,,
40,19Apr2024 1315,72.19,,298.6,72.99,0,30.596,-3.761,,,,,,,,,,,
41,19Apr2024 1320,71.8,,303.5,85.16,0,29.873,-3.672,,,,,,,,,,,
42,19Apr2024 1325,71.47,,296.3,110.05,0,33.448,-3.539,,,,,,,,,,,
43,19Apr2024 1330,70.66,,307.2,114.99,0,39.132,-3.372,,,,,,,,,,,
44,19Apr2024 1335,70.63,,297.5,118.23,0,30.355,-3.294,,,,,,,,,,,
45,19Apr2024 1340,69.56,,302.5,114.91,0,36.245,-3.228,,,,,,,,,,,
46,19Apr2024 1345,69.42,,296.9,115.19,0,37.541,-3.239,,,,,,,,,,,
47,19Apr2024 1350,69.19,,295.9,112.48,0,42.113,-3.172,,,,,,,,,,,
48,19Apr2024 1355,69.07,,300.1,104.99,0,38.261,-3.178,,,,,,,,,,,
49,19Apr2024 1400,68.61,7.112,299.5,97.51,0,38.707,-3.067,24.1,0.35,30.8,0.528,35.6,0.689,32.3,0.039,32.6,0.772,
50,19Apr2024 1405,68.51,,299.4,84.96,0,35.78,-3.067,,,,,,,,,,,
51,19Apr2024 1410,68.72,,298.9,94.22,0,34.484,-3.017,,,,,,,,,,,
52,19Apr2024 1415,68.48,,297.5,118.94,0,42.412,-2.939,,,,,,,,,,,
53,19Apr2024 1420,68.52,,296.4,115.59,0,33.984,-2.933,,,,,,,,,,,
54,19Apr2024 1425,69.1,,301.9,100.4,0,34.301,-2.85,,,,,,,,,,,
55,19Apr2024 1430,68.8,,296.1,99.91,0,37.541,-2.989,,,,,,,,,,,
56,19Apr2024 1435,68.49,,300.2,95.91,0,35.316,-2.922,,,,,,,,,,,
57,19Apr2024 1440,68.24,,311.4,89.03,0,39.132,-2.883,,,,,,,,,,,
58,19Apr2024 1445,66.92,,301.8,115.12,0,36.853,-2.839,,,,,,,,,,,
59,19Apr2024 1450,64.4,,309.4,156.34,0,40.208,-2.683,,,,,,,,,,,
60,19Apr2024 1455,63.31,,309.7,186.34,0,41.227,-2.483,,,,,,,,,,,
61,19Apr2024 1500,62.88,7.874,309.3,213.66,0,43.708,-2.372,23.9,0.328,30.7,0.506,35.6,0.633,32.4,0.056,32.6,0.767,
62,19Apr2024 1505,62.25,,310.7,239.85,0,38.059,-2.261,,,,,,,,,,,
63,19Apr2024 1510,62.07,,310.7,313.04,0,37.076,-2.094,,,,,,,,,,,
64,19Apr2024 1515,62.47,,311.7,443.1,0,38.596,-1.806,,,,,,,,,,,
65,19Apr2024 1520,61.78,,300.2,309.41,0,34.484,-1.633,,,,,,,,,,,
66,19Apr2024 1525,61.57,,304.6,282.54,0,36.04,-1.606,,,,,,,,,,,
67,19Apr2024 1530,61.84,,300.6,262.11,0,40.468,-1.606,,,,,,,,,,,
68,19Apr2024 1535,62.6,,311.9,342.48,0,36.245,-1.539,,,,,,,,,,,
69,19Apr2024 1540,62.12,,302.1,306.02,0,40.244,-1.428,,,,,,,,,,,
70,19Apr2024 1545,62.97,,299.3,346.53,0,38.448,-1.617,,,,,,,,,,,
71,19Apr2024 1550,62.63,,298.5,423.01,0,37.8,-1.033,,,,,,,,,,,
72,19Apr2024 1555,61.27,,310.3,324.33,0,35.057,-1.1,,,,,,,,,,,
73,19Apr2024 1600,60.98,9.906,306,351.81,0,34.78,-1.156,23.8,0.294,30.6,0.45,35.6,0.6,32.4,0.033,32.6,0.772,

A
B,,DKSN8,DKSN8,DKSN8,DKSN8,DKSN8,DKSN8,DKSN8,DKSN8-D02in,DKSN8-D02in,DKSN8-D04in,DKSN8-D04in,DKSN8-D08in,DKSN8-D08in,DKSN8-D20in,DKSN8-D20in,DKSN8-D40in,DKSN8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,75.29,,316.8,0,0,26.633,-5.178,20.5,2.461,20.9,3.439,18.3,4.483,7.8,6.622,17.5,5.817,
2,19Apr2024 1005,76.11,,319.7,0,0,29.408,-5.3,,,,,,,,,,,
3,19Apr2024 1010,76.32,,312.8,0,0,26.762,-5.383,,,,,,,,,,,
4,19Apr2024 1015,76.22,,307.4,0,0,28.022,-5.433,,,,,,,,,,,
5,19Apr2024 1020,76.77,,307.1,0,0,27.5,-5.461,,,,,,,,,,,
6,19Apr2024 1025,77.11,,307.5,0,0,24.224,-5.506,,,,,,,,,,,
7,19Apr2024 1030,76.94,,307,0,0,23.8,-5.567,,,,,,,,,,,
8,19Apr2024 1035,77.53,,309.2,0,0,19.278,-5.683,,,,,,,,,,,
9,19Apr2024 1040,78.29,,308.3,0,0,23.206,-5.678,,,,,,,,,,,
10,19Apr2024 1045,77.04,,317.6,0,0,29.261,-5.428,,,,,,,,,,,
11,19Apr2024 1050,76.27,,307.9,0,0,23.8,-5.322,,,,,,,,,,,
12,19Apr2024 1055,75.94,,310.9,0,0,26.057,-5.244,,,,,,,,,,,
13,19Apr2024 1100,75.39,,308,0,0,26.374,-5.128,20.4,2.383,20.9,3.344,18.3,4.378,7.8,6.583,17.5,5.861,
14,19Apr2024 1105,75.94,,320,0,0,21.168,-5.033,,,,,,,,,,,
15,19Apr2024 1110,76.36,,323,0,0,22.133,-5.233,,,,,,,,,,,
16,19Apr2024 1115,77.14,,324,0,0,21.409,-5.328,,,,,,,,,,,
17,19Apr2024 1120,77.42,,330.1,0,0,27.058,-5.372,,,,,,,,,,,
18,19Apr2024 1125,77.25,,317.8,0.01,0,26.651,-5.522,,,,,,,,,,,
19,19Apr2024 1130,73.08,,310.2,0.05,0,29.448,-5.528,,,,,,,,,,,
20,19Apr2024 1135,72.16,,306.2,0.18,0,30.316,-5.722,,,,,,,,,,,
21,19Apr2024 1140,72.1,,308.4,0.45,0,30.427,-5.944,,,,,,,,,,,
22,19Apr2024 1145,71.35,,304.1,0.84,0,30.928,-6.067,,,,,,,,,,,
23,19Apr2024 1150,71.76,,304.4,1.42,0,27.522,-6.167,,,,,,,,,,,
24,19Apr2024 1155,72.28,,312.3,2.24,0,35.428,-6.233,,,,,,,,,,,
25,19Apr2024 1200,72.38,,310.9,3.41,0,30.168,-6.239,20.4,2.233,20.8,3.211,18.3,4.272,7.8,6.5,17.5,5.833,
26,19Apr2024 1205,72.77,,307.6,5.21,0,29.668,-6.267,,,,,,,,,,,
27,19Apr2024 1210,73.58,,309.3,7.61,0,28.3,-6.328,,,,,,,,,,,
28,19Apr2024 1215,72.95,,311.4,11.14,0,27.392,-6.472,,,,,,,,,,,
29,19Apr2024 1220,72.44,,313,23.84,0,29.408,-6.678,,,,,,,,,,,
30,19Apr2024 1225,72.32,,318.2,31.2,0,32.188,-6.694,,,,,,,,,,,
31,19Apr2024 1230,72.84,,320.2,23.44,0,29.797,-6.711,,,,,,,,,,,
32,19Apr2024 1235,73.67,,324.4,22.24,0,29.225,-6.75,,,,,,,,,,,
33,19Apr2024 1240,74.86,,322.3,25.55,0,25.427,-6.817,,,,,,,,,,,
34,19Apr2024 1245,75.98,,324.2,29.06,0,22.669,-6.883,,,,,,,,,,,
35,19Apr2024 1250,76.76,,322.4,31.64,0,22.741,-6.928,,,,,,,,,,,
36,19Apr2024 1255,77.22,,319.7,39.56,0,24.43,-6.922,,,,,,,,,,,
37,19Apr2024 1300,77.42,,320.6,78.57,0,21.28,-6.728,20.3,2.111,20.7,3.094,18.3,4.172,7.8,6.489,17.5,5.789,
38,19Apr2024 1305,76.83,,325.3,99.46,0,25.762,-6.428,,,,,,,,,,,
39,19Apr2024 1310,75.02,,325.5,95.71,0,27.742,-6.283,,,,,,,,,,,
40,19Apr2024 1315,74.98,,326.9,108.1,0,25.002,-6.133,,,,,,,,,,,
41,19Apr2024 1320,74.13,,313.2,122.43,0,31.504,-5.911,,,,,,,,,,,
42,19Apr2024 1325,71.88,,314.4,112.03,0,29.668,-5.983,,,,,,,,,,,
43,19Apr2024 1330,71.31,,318.2,183.04,0,35.633,-5.889,,,,,,,,,,,
44,19Apr2024 1335,69.19,,316.8,159.36,0,34.243,-5.794,,,,,,,,,,,
45,19Apr2024 1340,70.1,,315.1,127.26,0,31.781,-5.928,,,,,,,,,,,
46,19Apr2024 1345,69.87,,318,143.93,0,32.501,-5.956,,,,,,,,,,,
47,19Apr2024 1350,69.8,,322.5,191.63,0,31.892,-5.8,,,,,,,,,,,
48,19Apr2024 1355,68.57,,314.3,181.18,0,35.597,-5.678,,,,,,,,,,,
49,19Apr2024 1400,68.86,,317.5,143.5,0,31.356,-5.744,20.2,2.05,20.7,2.978,18.2,4.017,7.8,6.45,17.5,5.839,
